instance_index,original_test_index,predicted_probability,SHAP_Academic_degree,SHAP_Years_Experience,SHAP_Years_experience_lastorganization,SHAP_Sector,SHAP_MonthlySalary,SHAP_MedicalInsurance,SHAP_Bonus,SHAP_OverTime,SHAP_Payment_Overtime,SHAP_Rewards_Wages_Satisfaction,SHAP_Get_Deserved_Promotion,SHAP_Training_programs_During_last_three_years,SHAP_Useful_Training_Programs,SHAP_Business_Travel,SHAP_Job_Support,SHAP_Recognition,SHAP_Emotional_Commitment,SHAP_Job_Engagement,SHAP_Distance_to_work,SHAP_Work_Live_Balance,SHAP_Physical_Stress,SHAP_Psychological_Exhaustion,SHAP_Job_Stability,SHAP_Environment_Satisfaction,SHAP_Job_Satisfaction,SHAP_Job_Opportunities
48,500,0.7,0.005945689568541889,0.15560596475484478,0.1192830662487812,-0.02837843702667997,-0.00366236089323108,0.01377471053187789,-0.0007542365351937412,-0.0053020608935730705,0.004893774749035068,0.02743988400307842,0.032997952945097525,-0.02235312242305554,-0.012746302245098904,0.0033112189970005475,0.02116462180303798,-0.009229632876534421,0.011633975931737033,-0.004335184993408879,-0.0031896671166878367,-0.005557260095437392,-0.005559811630921045,0.002389827418713028,0.04288453956810976,0.0018952838359674895,-0.007721643065044028,-0.13493182716503685
49,315,0.55,-0.0086765173723128,-0.13830788871797423,0.034099575546524985,0.059043958699260664,0.01725636972291719,0.005655131472431545,-0.007094917237714502,0.007192408042198036,-0.012743607603648878,0.007229835510585173,0.008824335252380574,0.025239889265806968,-0.03189752020934435,-0.028653329066951394,0.005575905586217448,0.029118031148864937,0.02410080525945426,-0.027239804938322634,0.005675306494979382,-0.013934592487296133,0.0146517204399636,-0.00901908828375116,-0.020249828071872006,0.0002440769272462286,0.0015151932315450364,0.1018935147847322
50,988,0.85,-0.004144974702076287,0.11771486481278037,0.08268810276285213,0.05001575032940791,0.01839949287285051,0.012297902337592514,0.0016377980215770197,0.008997491365685582,-0.02011342377308936,-0.013468030965398793,-0.03449580365845179,0.041053686823464275,0.006026302351907895,-0.008614831927215518,0.006786806787888226,-0.010628698029898364,0.030187351035821992,-0.005625360684489779,-0.0059339202793165955,-0.005020798239062852,-0.016324767068374827,-0.0052348230686557985,-0.020715905002064328,-0.010039375786844097,0.007766103873294719,0.12628802320573504
51,373,0.74,-0.0020416297774391613,0.18389388037469162,0.13924838613644505,-0.03265504889116739,-0.00742796340299331,0.010274111250196663,-0.0031985423809252358,-0.011396456461577182,-0.0024599552592126316,0.013016137987076508,0.031066719524958236,0.02729322468230821,0.022730451576708194,5.1213346081340065e-05,-0.004829478676675754,-3.3881728992541526e-05,-0.0011184800513448286,-0.010716013518091724,-0.008428422221511453,-0.005100586786174082,-0.0032410771918079473,-0.015765315513316478,0.01594964325497861,0.0013980380319312934,-0.006254795169042328,-0.09075519573918357
52,1094,0.41,0.0010615401982967624,-0.11512092047216735,0.03196918167510205,-0.019444446347914247,-0.009383815946635886,0.007247311083972639,0.002001361636710944,0.008208945806732496,-0.019939465611741664,0.011458380116685053,0.0344195196515126,0.015344262727479963,0.022346483241214778,-0.0010922684373525179,-0.010200536004771762,0.02861804546469841,0.04111574410194528,0.06261298817335967,-0.01596957763583641,-0.00961076576271523,-0.0036928634083720005,-0.0009813815255162528,-0.047564198276918115,-0.004273124110955637,-0.017507567252850183,-0.08212386968804389
53,400,0.57,0.01008428409917229,-0.12741192435909807,0.03556727459163884,-0.020767918118237052,-0.017216881408695088,-0.025178167784463478,-0.0003576289741850919,0.014056011001524309,-0.005187611263786035,0.01116549218870495,0.020728781753642934,0.024675520177269133,0.010125588615216147,-0.0019835103570482017,-0.0006110997118863372,0.02029283490317677,0.03007148493262578,0.0006901247416028687,0.016250881842387873,-0.01803358109231916,0.013211764899586791,-0.004079781903808665,0.021478141894818687,0.0031392524590798964,0.00879224560379204,0.04999738466520808
54,308,0.7,0.008153346225349639,-0.10726366407321217,0.03910406909842972,-0.022771116779075742,-0.011279729300596935,0.010965631462672674,-0.0008137529781008632,0.02247106179279547,-0.009084287816035926,0.014823037322237363,0.019720051869843536,0.023175473855940612,0.018875674916358054,-0.00337058138174844,-0.0005151437945130704,0.023620780603264474,0.03103162130910387,0.008935036185162898,0.017794119810465334,-0.010181029616980461,0.008204377525341061,-0.007558250259899935,0.022111486769835167,0.017379558680318253,0.01132142285040853,0.07464976911855704
55,366,0.47,-0.007787817131125624,-0.12212970673359001,0.03885284224964082,-0.013970255925642695,-0.017903841866148348,-0.023686138538583895,-0.0033180295864583334,0.008513381412291068,0.006716024147552852,0.029587396614131286,0.04705589273873428,0.04774287091786492,-0.010531757255763115,-0.001512199999665219,0.003194030379703064,-0.017092080505467545,-0.04185715514437301,-0.006362017719755541,0.013581690372975528,-0.005133446642751587,-0.014044897064369068,0.003269841708876048,-0.04147509877545585,-0.008680622690309347,0.00037292568136448266,0.10609713275224489
56,201,0.44,-0.0023752430911125836,0.11284169467436311,0.11487396772470335,-0.025123936519841097,-0.016838064405241982,0.004613506901862568,-0.0002484010304111231,0.0014540569312804213,-0.0077668818715280275,-0.019623841935567796,-0.03583598778657594,-0.15159494103770363,-0.009665156158678533,-0.006693810732999953,-0.021329424317759253,-0.005352997703542613,-0.0413360624049605,-0.003974901216947246,-0.005134936615728526,-0.008662425667931802,0.007024087154104952,0.023344312919163727,-0.02752863854198934,-0.006694986805200144,0.003680985629053654,0.0674469893051098
57,1118,0.49,0.007127899978332349,-0.12752644632160123,0.04048410115954623,-0.041891179505639996,-0.02695238734051489,0.005949424406557531,-0.00035293049190134897,-0.00881101026769898,-0.011584165535160913,0.0019301657571955215,0.010976025863771778,0.016045180945209053,0.014071567015501541,-0.005912230018638662,-0.00437890675692271,0.024922021084531294,0.033115551556510484,0.02946931004566378,-0.0019275294252386547,-0.010025747960625907,-6.616518788691076e-05,-0.01029176018283362,0.014361014199029474,-0.013903199493305233,-0.0040829441648946845,0.05875330403693589
58,112,0.67,-0.010547750468549512,0.15316453858841994,0.10860682607017766,0.03716742986127413,-0.0033605194688368224,0.00748360300768004,-0.0015305008195842303,-0.005952111095468809,-0.006336616977728083,0.023046083447455762,0.03266360960829029,-0.020355269523789844,-0.009606629547344881,-0.01432908946134482,-0.003865324292021299,0.007353185566089538,0.015573749871214479,-0.007803571868594293,-0.00996123823857204,-0.005741951673416559,-0.010855340770897672,0.00178169069859019,0.023970417026473692,-0.0005063055626626037,-0.005761744333796325,-0.12479820624713764
59,1062,0.44,-0.008710452176384458,-0.12596756903976503,0.04610295090265007,-0.018199868146433384,0.0016112100853387526,-0.00891002086899483,-0.002733947288251115,0.02100057334742424,-0.004481041376984446,0.013487837551715422,0.03316638813844708,0.021572468754734498,0.029821647150532687,-0.0037522405041789785,0.0065684162920206565,0.012403449896424753,-0.03308231322853116,-0.03359807469019515,0.02242018726549975,0.025938768852695214,-0.014517915726093568,-0.020543286178646224,0.01044886079444478,-0.009787053535489445,0.01742909386630989,-0.03818910674236987
60,192,0.94,-0.0017331142048541074,0.12791724707742727,0.09122784397834838,-0.03864085965108235,0.0059837140567429135,0.009681895362936042,0.00015610126241495661,0.017748948241580756,0.0179095014750606,0.019001463165129948,0.0279283830548301,0.02046234412783596,0.015368055079789085,0.001449149397701294,-0.001151819197548594,0.004678719943437708,0.010416164104618625,0.022167134783531172,-0.0012465146839273637,0.006490408522646158,-0.0005075385276995563,-0.0042723114632333145,0.018339605790669584,7.342810263744374e-05,-0.002661494403002023,0.07271250799993041
61,586,0.73,-8.9618411722736e-05,0.13318369181760856,0.10350947839018014,0.03898810529407006,0.023125519069789338,0.00785663649792181,-0.00034246673063233034,-0.0012120424698438721,-0.008917336749220394,-0.016640924494691664,-0.055821930036472706,0.06459021693590943,-0.01024984791547363,-0.011301991011984628,-0.03488187300256972,-0.007810096825425333,-0.05073312177069513,-0.0012074372076085057,-0.0049938331561072274,-0.015371829870828437,0.011279625725716948,-0.022993827426166142,-0.02956200379153309,-0.014395300549312097,0.009890669487886807,0.12360050159712427
62,113,0.52,-0.008062669231451564,-0.1201203250363672,0.04056425876010585,-0.025953009575649732,0.0373926064339545,0.0073469099912416005,-0.008731270105707078,0.001043116562308188,0.0020773533905496643,0.021577946587279465,0.038050059101965544,0.02640409201068158,0.015788149928700673,-0.0026745492466034118,0.0032565033121612144,-0.008270183821621193,-0.03387910825944434,-0.022782538216986527,-0.00391053952207471,-0.008183892180762011,-0.0030928110071261417,0.00741844348132984,-0.022303318146673638,-0.006989141312883124,0.002225994940374966,0.09130688455861855
63,230,0.85,-0.005530611208105651,0.10661432174850011,0.07979559862848096,-0.027163316787692505,-0.014707459898224222,-0.025143215219690197,-0.0004906213914214575,0.0182935119567231,-0.0011274640481435641,0.015325417788384662,0.024676555502513547,0.019069102624258105,0.009042219187491225,0.00034368012162835785,0.0012930186499198956,0.01770235340775152,0.018571297125061365,0.0025529363023412688,-0.005052622306105544,0.010024793268720208,0.003810462937994108,0.012472136167344489,0.03347837912118639,-0.0005577538325850507,0.01671097472671067,0.03949526882287911
64,1034,0.79,-0.005894722534008245,0.12925438350518573,0.07657239728363635,0.042503222969234165,0.004905741965726841,0.011753720873099,-0.00018096271532773127,0.0018618539878116078,0.0035106177538791108,-0.025445067523745316,0.029977406412295952,0.037683320157096606,0.006077933900402532,-0.0005541521315256995,0.005492375818095911,-0.00807458731640318,-0.03295483846987077,-0.007026845920243419,0.008271218854784932,-0.009926919823605121,-0.0019108550455610583,0.0028785712326816772,-0.028172588693141515,-0.007851782100297043,-0.04986059482869385,0.10661011578441258
65,232,0.59,-0.0017948002669947063,-0.09958592668218515,0.03987419899125947,-0.006686724463808491,0.006422710119561424,-0.017139930074754225,0.0014011570189028238,0.02152901488724853,0.021809043182781485,0.013804670638360356,0.035368889567874276,0.006334101480752789,-0.026290742134068738,4.143045603619012e-05,-0.006296064852018085,0.020128884083398017,0.010925029344699343,0.044365048252924304,0.007152528959355589,0.012525794526002998,-0.015940063424816596,0.006497542678348644,0.03510297412173361,0.015621963926554575,0.022427691836425477,-0.05809945877764812
66,169,0.83,-0.007727690146256279,0.11926753494778825,0.0764901070219418,0.034977604555329674,-0.016520013237802156,0.001081452482475777,-0.003823807575349019,0.0037443023481321825,-0.004912030549318052,0.013757090408325519,0.030422961905934267,0.02511347267511216,-0.02140237410246602,-0.0016793689353130131,0.00340535399677047,-0.00866963499383311,-0.015706765216773864,-0.021750115319818415,-0.0023576396862551225,-0.015900617994216965,0.006683579018537379,-0.0028553196002221626,0.02751682105563375,0.008957058641502478,0.014273892271120442,0.0871131094249403
67,351,0.58,-0.006414923593888934,0.09545944846596904,-0.08908397942329997,-0.05078177956935308,-0.041650683326624985,0.007604001208965164,-0.0018025923452750048,-0.009494884668156827,-0.008470893208973828,0.011445613282361313,0.027530555942521195,0.021892421250487976,-0.018841539436550828,-0.0018273447200320171,-0.016253278456715495,0.008086660290817612,0.005925464957864395,-0.005028318169859911,-0.006275253037175982,-0.004464370654564547,-0.0029551922630650673,0.03041639433678229,0.01690672652852269,-0.007268887651962426,0.03156987037881047,0.09327572727831668
68,146,0.86,-0.0004960039289911245,0.08477634557759219,0.07122044843343608,0.03715480373020657,-0.006906356153464745,0.0013984136168759727,-8.402465485576931e-05,-0.01016782724824351,0.008838531772898948,0.014328574459959756,0.019711514626384877,0.01817450924644255,0.016370763294847254,-0.007327220585027275,0.003994758240494532,0.008539277666756556,0.01305022832644622,-0.0268122242110097,0.0032312863555557154,0.00043172735004143726,0.0035817093886453388,-0.0011619287321492967,0.026160757040187242,0.0001304651948481171,0.007879361895325893,0.07348107269271635
69,556,0.49,-0.015311503620696545,-0.12975949964148176,0.03819513267377709,-0.011880434613426083,-0.0018167362063005576,-0.0017147677563553692,-0.0036647189457047324,0.025051555110326407,-0.011201889948039976,0.029264365717184066,0.03194310443928633,-0.006540332795525505,-0.019413320484034942,0.0018576216847351152,0.010004373431028826,-0.005929327190347202,0.025534182905511783,-0.003163907071428432,0.016138321278776745,0.05302065192441585,0.002882466975131232,0.003479099744305778,0.04432243772481328,0.004979947807912875,-0.002561851973101947,-0.08421600777484231
70,690,0.45,-0.008245437397394265,0.08930031183033847,-0.10650781535311084,-0.06610791583327834,0.007266442297129322,0.004866775903937025,-0.004312069622964325,-0.012989707981308203,-0.015189616467266123,0.006706435916284633,0.019527505383764212,0.02916621230628542,-0.018870802499096312,0.0007512652821983195,-0.01591084871242436,-0.0035282514986079354,0.0061375948427115695,-0.025237241865582613,-0.0026381515829593653,-0.0007177347520990733,-0.01820742775198383,-0.033025047761856864,0.006975556530698222,-0.003030840319663333,-0.002712048445978979,0.11603182094814697
71,1106,0.71,-0.004595385915743267,0.10810974405019035,0.08290041432287995,-0.011223536790894256,-0.02251635846490381,-0.01360838134030659,0.0050575460841031225,-0.008872993681407013,0.020396143819580523,0.016425534881884155,0.03645132750105803,0.026164563010162237,0.02043157576821928,-0.003026282096545378,-0.000561249723274733,0.007827373544661185,-0.029102507858307897,0.018044048872623415,-0.005023961554802793,0.013769813112876932,0.001966715945804549,-0.007004768050510918,0.02901138849414401,-0.007070194182810064,0.022159028675333224,-0.08661063502809414
72,827,0.49,-0.0061017925910202345,0.08215891974741425,-0.08623368540218623,-0.02173326727304782,0.0031004830152595447,-0.010018334937200822,-0.002448883847981031,-0.013550334493251336,-0.01733173187886744,0.02194629688345897,0.0317363956376157,-0.11183888585290583,0.008347757061683196,0.0025135724014719502,-0.010982815523620055,0.005875480483435124,0.00036849474719326426,-0.010442642790127025,0.025717798470734188,-0.0031431148865709263,-0.009818182145025065,-0.02344367471398419,0.020029932323615756,-0.0015327935311105108,0.021709599886909237,0.09461437260402683
73,519,0.66,-0.007190768369729798,0.1024155588466949,-0.042964220489188035,-0.0007799255157792709,-0.01634422907942296,0.0007531732111805869,-0.005814888606100208,0.0015432486589562237,-0.010828822038138243,-0.006472547893938108,-0.03935025980733812,0.029107767435529112,-0.01003921581828009,-0.006954257120986878,0.0014149385597031143,-0.001973622440474825,-0.036590262621705956,-0.010077857377193751,0.004387712974627643,0.05121993891381176,0.0018606073427661282,0.013315134666860419,0.0307158916255417,-0.0035615723392703165,0.0022806258583238717,0.11942681481947111
74,40,0.48,-0.004705537197536798,-0.15942697392218955,0.034956542404955,-0.025939059027312236,-0.013101418137964628,0.011058614798347667,0.00555671033049028,0.01383095464556554,-0.0025569813678962988,0.0020656840080728713,-0.02050215872116459,0.026684102327520106,-0.022013861076197887,0.004019934653173937,0.0052011078857073425,-0.01055771214557861,0.021610532192335892,-0.008566410141320355,-0.019998073128065078,0.013608031234634164,0.0035150617903937837,-0.007612062924929931,0.022058687745560683,0.0031417506267326645,0.00022003219755206745,0.10695146434503508
75,1135,0.68,0.009008477851135567,0.06279756958123694,-0.07236536546233692,-0.029139990052318147,0.03624929572889755,0.01087983292283919,0.017281422766400132,0.012691470508218512,-0.01308762389413252,-0.028269100367917684,-0.0232786054682478,0.035717178857750435,-0.0031612515361800547,-0.00457269070020548,-0.012256501944023552,0.02314420665537325,0.04945742694181584,-0.00813029932852296,-0.012382434783776403,0.0004919348417099743,-0.017918600277125506,0.022138975654529616,-0.018931507716769807,0.0023116411033218274,0.00501484037189434,0.13580866114235404
76,470,0.48,-0.010826110804214332,0.14643122098225034,0.10216634907802813,0.03193643669848672,-0.008331642349531992,0.006866289003549939,0.001760097389360917,0.0044540095451506044,-0.010659725291933856,-0.030159690692932124,-0.06379003706476008,0.02825570525766239,-0.010724164424706584,-0.005131695325787511,-0.03534916450509828,-0.009095561274443857,0.02701359979898773,-0.004981343367137426,-0.0040708805662127145,-0.005038981134608596,0.011038154835583508,0.013165667964733738,-0.020602167606615852,-0.006007064757153213,0.003800540945214126,-0.17262087893795125
77,265,0.54,-0.006128776685543706,-0.13931134887877802,0.035005891598093516,0.053082173607684593,0.005599472794583769,0.023484791978981925,-8.010109394576515e-05,0.00036573618803620664,-0.0058341831905376436,0.027559175434159946,-0.045637102212233896,0.011398311456899325,0.012074501532286723,-0.0035482954515617285,-0.004104197624921285,-0.023009774357200932,0.02454206723481021,-0.013627254417949302,-0.001963556594373965,-0.00978166577325343,-0.01775361560686706,-0.020403409384847544,0.012261960401763852,0.003985833020858819,0.00980796861640236,0.1115143608033726
78,467,0.77,0.006738967811963372,0.13590259693426154,0.09551647586165381,-0.02042227419889734,0.027073247189672876,0.006588179730494597,-0.0042695905649887895,0.001583286778609173,0.00776503147348147,-0.018153258976169658,-0.024244819856958057,0.06607755736928571,-0.010602947148988013,0.002024376881903302,-0.017508524535513437,-0.003953560344412847,-0.03276574965094389,-0.014252040717058129,-0.00913625383001991,-0.006003725099940728,0.008554935496606136,0.02019220806486382,-0.03432400359031363,-0.0033851241828759143,-0.0413161434450438,0.13182011594524864
79,797,0.79,-0.00395493479720048,0.12584745897334856,0.0678330697112459,0.045432462189392855,0.007397401389967463,0.007058058118989239,-0.002839204127800368,0.0008872979777624719,-0.015694556140274707,0.005102348028150043,0.01885812437766506,0.03425244008677484,-0.011495938835371113,0.0005992489256166519,-0.002330994034276106,-0.004298803830854868,-0.03790584606874638,-0.002403086593575067,-0.008853901005845481,0.032747163942615266,-0.0037351109314773838,0.0016013066156204232,-0.031379292614081594,-0.002166947466929021,-0.024426354950080942,0.09336755445528491
80,1070,0.6,-0.007830510686707403,0.06655416016231748,-0.1609976138556433,0.0603494953141602,-0.0029434922942830305,0.003919624626213442,-0.004325024544956016,0.012287553525762782,-0.005415149590485497,-0.035669650208541306,-0.03837479002683902,-0.015388511071518292,-0.010312427493710601,-0.00703531979257557,0.016254910420795025,0.024700914209771798,0.034736026415601216,-0.007067127478209747,0.018092944927831055,-0.0010282609078413557,-0.0015750844997534492,0.0026642669226274,0.028668435964179163,-0.00034842816456823086,0.0021181093196027206,0.12746391220269046
81,71,0.7,-0.005038380328139299,0.14356578977620435,0.12329068399740102,-0.028707099333302608,-0.008181546218609994,0.006574701446328933,-0.00461937083443851,-0.0144726418688713,-0.0026874062775831004,0.02259578086426633,0.029261664593826276,0.019627331416742944,-0.03139981660168184,-0.019911291209975052,0.010392816401215832,-0.004889367989538442,0.008644668333289342,-0.00011042364650316158,-0.007058351336473915,0.02734084361599317,-0.011269761099753,0.005274358848913284,0.030038875663647168,0.002137318313895024,-0.0033110808504101313,-0.08758933228052283
82,504,0.85,-0.0014440369976686485,0.15807480771920418,0.105895078357476,0.03887149336072509,-0.002214400131118184,0.009730794099093882,0.006121958248413518,-0.00039948050139806187,-0.019373118780075676,-0.011577939057735083,-0.05450053772956236,0.04274370137790577,-0.010987029919308278,-0.004706493613292738,0.017695581676683697,-0.00900337697924611,-0.051835747484835354,-0.004708766288782593,-0.0005027740911348913,-0.003589869567029995,-0.014758496909325925,0.008641537030365366,0.02826321935951869,-0.0006798856259181557,0.004827642344201373,0.11891510349876475
83,78,0.66,0.01974157458620425,0.0809295261068569,-0.04465155841369336,0.054876116638640435,0.03458403637294744,-0.030219145894316082,-0.006357830089633733,0.006501052669467449,-0.008270964430719762,0.025337853987446493,-0.047168252901793474,0.0020073311703753907,-0.008842213128705534,-0.0012212950133160005,0.010812473920056725,-0.010158839898555249,0.026204008879053897,-0.0031889398061461494,0.03250222483738314,-0.03854392724446306,-0.012956863938331786,0.007535431493648091,-0.03256372609486099,-0.023873987105878753,0.005745492944415406,0.12073938374983845
84,578,0.69,-0.005099534314828277,-0.11280504909497181,0.035194193013069,0.05879025044729819,-0.02591954119058722,0.015207799313773775,0.003154226503526015,0.004719061840756832,0.007088602613591534,0.04099464252784927,0.02803344294424981,0.030005040812181187,-0.015883175577731747,-0.0009662162323745021,0.0004590146938359872,-0.02144070147006747,-0.02855344716456438,0.0302468374335228,-0.005484459162174177,0.02517863414192574,0.03051657064390931,0.011999929450579969,-0.009964159140141622,-0.016787265285070758,0.008088996494754187,0.10272526915360881
85,128,0.85,-0.0042960635006959015,0.13873602528882323,0.09163946373940039,-0.030764182088676085,0.0041968687992514336,-0.027312903023437415,-0.005024772773346885,-0.00537846846474404,-0.009541757676393073,0.018433176293092088,0.026242367519667357,0.023256121556722315,0.00961071707681855,-0.00015248484785857066,0.004845617165861725,-0.0066515109739320065,0.012730442200694133,-0.008138253275476248,-0.0005347914791926735,-0.005717430779342332,-0.006781513827685141,-0.011246578179582028,0.02690812909161238,0.007683926554300609,0.01833259644567445,0.0884242225543645
86,816,0.42,-0.004670616155541815,0.1399992208179122,0.10742291783597746,-0.029125567178571128,-0.005939260091641033,-0.021430535668733198,-0.0016709274519415218,-0.009586414177262859,-0.00466069448595079,0.02925871610133136,0.030733229320672024,-0.1256561344992919,-0.019046141885989926,-0.0017643596923285765,0.010168186857067685,-0.011662336867422355,0.031722649972630704,-0.010423330984509108,-0.0035965142702964197,-0.008149469336323174,-0.013192161238014265,0.0031680230107161552,-0.04952249438352136,-0.002837745557751585,-0.005213594075078724,-0.10482568252021737
87,1102,0.45,-0.0020660832688029593,-0.11825126713554537,0.0315855843381752,0.03461250742340521,-0.0027379993600662182,-0.002760190472550131,0.00010057853959976605,0.0206446104912115,-0.024501885155904304,0.013761030546104176,0.02797796164293775,0.0027315080023697664,-0.025002929950075217,-0.0027557834391957114,-0.00880620609220423,-0.01856638497592465,0.020072556944800774,0.04530027590310293,0.009881702458830775,0.0193866415047161,-0.009727026798683322,0.005803545404607571,0.017467329619671335,0.011671265448030481,-0.0015044284334603509,-0.09481794978923147
88,277,0.64,-0.004338861391608343,-0.11671725558879484,0.034186654223740065,0.052768645395771946,-0.022441692990078806,-0.040007700297467814,-0.0017403196074656244,0.008088500168307217,0.02049621160467419,0.013996100092513258,0.01860141237853527,0.015911506480344208,0.009329271669908955,-0.00140255982849513,-0.01183785192367403,0.024455752690296553,0.01467401279094233,-0.0158807649134278,0.008928885214560206,-0.015078288772804104,-0.02136226344314824,0.02721438604646602,0.027814856693596835,0.005331449263361273,0.017999731180992677,0.09050914625887341
89,411,0.55,-0.010921157413237523,-0.14503990947222156,0.0374424272409859,0.07273256514018492,-0.025003677456531096,0.03183184814504427,-0.0014327939397526742,-0.0076523960741124285,-0.014790761118846512,0.011859815096988928,0.01479908009199913,0.014659877652921151,0.01678720220725481,-0.001842433957751227,-0.006678712240127506,0.024688312386886246,0.0029288231171610024,-0.025673353153436978,-0.009690071608662523,-0.0140480738242572,-0.0169306801623733,-0.038446892278438505,0.013346044931524264,0.007369232490493479,0.001301166398050401,0.11790348119617351
90,551,0.81,0.000768540300947303,0.08383024449089103,-0.050397244074656,-0.026017165253841096,0.050735547390787936,0.015290814118968172,0.005501276666344688,0.0034067532720478792,0.020759996765754126,-0.02296621240118817,-0.024168387777158896,0.009329509977559462,-0.00804809002117957,-0.005084548180166743,0.017908897643631298,-0.0017551018939307138,0.04272038182068446,-0.0037841305264031734,-0.011787590694183066,0.0009827459301568239,0.0172515916538375,0.020516366501476684,-0.019754169803445815,0.003584090596781387,0.015292715940041836,0.17538213095216376
91,670,0.78,-0.00501516239367963,0.15091225693852717,0.1010123458460814,-0.014379354179124254,-0.007662194694845032,0.015125253143470551,-0.0016564229921570137,-0.0059757716261635355,-0.0044243356170083695,0.021789636796852033,0.03878844368286415,0.030528829749760393,0.021206531248909116,-0.00018670334476529664,-0.008072314089776808,0.0037126914539726847,0.017733367825160117,-0.00928671740280756,-0.015276717754293264,-0.0016642975969393104,0.019365649163443983,0.008209705260570513,0.025858694674840213,0.00794730994790875,-0.005253893234159891,-0.1038378674107201
92,875,0.6,-0.0027941589444291726,0.08311125398477386,-0.07538957251843202,-0.007144987530345499,-0.007071313178032111,-0.002268710593052379,-0.009854312101725519,0.031206559661495343,0.007599113030069859,0.019944703582262815,0.04321854704892408,0.012524690972087877,0.01362286853384491,0.004473354514589522,0.0021591663863612656,0.004602227802617024,0.0181165266692907,-0.0056458007757133515,-0.005488727145947611,-0.006251644338056232,-0.013632269450918659,-0.004038606391846059,0.024990080772481018,-0.0011898000982998463,0.039921232205863244,-0.06522145870194243
93,804,0.4,-0.00022818732892786403,0.045590395018240464,-0.1865870598636584,0.055240511198846196,0.0026600871190068194,0.008195298113023233,-0.0015635323890336075,0.008377381900526611,-0.013950306916547504,-0.03189011164677299,-0.057688959392582444,0.058180386459648244,-0.0117671565425646,0.00744528718522469,0.023622074461275604,-0.011776273315753207,-0.07119395258745373,-0.005269817811735372,-0.005791848629149642,-0.002863694025557215,-0.01635971621539888,0.00288451866883293,-0.027629362625189665,0.0012659870434876084,0.006025465872705406,0.12457154964542816
94,275,0.52,0.007061007051879321,-0.13370711941078253,0.03237163919934947,0.0388246802485947,0.003944715034139749,-0.04341378710198917,-0.0029599686891705014,-0.006072212136704955,-0.0036213958109899383,0.018419414946302677,0.011337635572934563,0.027262333510535225,-0.017911799034079152,0.001090944216718453,0.002415198351292975,0.026278464718385894,0.011054354719765819,-0.012290179393601029,-0.008309165050453959,-0.012575792020489009,0.010000324682489523,-0.005850176733895177,-0.024152776340517487,-0.02209735712812777,0.012170523573301163,0.11022945642103148
95,227,0.69,-0.004586481860389869,-0.11051031280898449,0.037856735421618534,0.06552708645573564,-0.009276550041832782,-0.02527864037825733,-0.00035896043658531805,-0.007707091840112779,-0.018971594355090833,0.010479565366974478,0.018637095112017152,0.03276612488561052,0.026222898228251957,-0.007917103486096566,0.012058049465141248,0.021241788374847352,0.01933191762357936,-0.01678706928785202,0.019188098246916377,0.013815677557388883,0.00853245966794902,-0.014240929756103842,0.023243426126297557,0.008217487875717319,0.008325921945413083,0.07968936529376788
96,363,0.52,0.003366716379568393,-0.11399521947808566,0.0367995064812881,-0.02830730929582957,0.00012327169330342687,0.012388875307623462,0.0020698661822005533,-0.01231401113161165,-0.0018956409911587366,0.0022864080607128746,0.03354365094013602,0.013711696191548587,0.021013893539636175,-0.001655374358186098,-0.006940553082512253,0.01789192517838358,0.014490511707158678,0.04927879727840845,-0.011724834238835856,0.0035788797032222756,0.005209403623284854,0.013770648699926813,0.02007339539227222,0.0011517535047706107,0.03161858386311899,-0.08603587775442323
97,499,0.63,0.0021673082927953554,0.12456854306419841,0.11796361930240572,-0.030214244075762408,0.04641231012481924,0.006189597747694294,0.0012875613643425136,-0.0014759462673153885,0.015545876003474278,-0.02185573376796828,-0.023791457857677344,-0.02630886983722886,-0.007607659788634133,-0.0026557516584382475,-0.024280448406735634,-0.0040193842366452685,-0.04925780811202512,-0.004472742318873225,-0.012001001515588364,-0.006817406016369329,-0.011043594596920295,0.013948190763195334,-0.04583771643000461,-0.00592694889529153,-0.035061398608990435,0.11404406912346311
98,63,0.75,-0.00015928419744178223,0.11356833186966002,0.10826180373763011,0.030664178207888127,0.0020544042055128673,-0.012567153640574726,-0.0031754424185980426,-0.0070782609594812335,-0.008789860611003474,0.011400557258113172,0.04195706648180388,0.02366026303928387,0.014879041234366472,-0.001977107002734413,0.003985089763324949,0.012742822095515399,-0.051815227980935255,0.03413318371809929,-0.006827128373937468,-0.011861744009172273,-0.0025925172543176463,-0.015955128386384795,0.023491634831812623,0.007070960805476008,0.01700887942034696,-0.07258039843833272
99,1013,0.55,-0.001668481776605451,0.08643896248276765,-0.06937998319793369,-0.02252697096608949,-0.007586913066676414,-0.0039039375557676677,0.00186932648356576,0.043208457052045374,0.03554860744118929,0.025892797232028128,0.041264871544319424,-0.11843829252590929,-0.013148121060057806,0.0029774738244022023,0.00020961348262160367,0.005411213909970887,0.025596180781617402,-0.004349547315975989,-0.0042895135715664634,0.026730281833675963,0.0018237948039174457,0.007466271751449463,0.022584148521161466,-0.006781414535675582,0.018039821880379264,-0.0434896840569335
